citation_id,batch_id,sample_id,question_id,source_title,raw_url,normalized_url,final_url,source_group,captured_at,article_key,platform,registry_id,account_name,account_type,confidence,match_basis
CIT-R3-Q0085-D2-R1-05,第三轮全量576采样,R3-Q0085-D2-R1,Q0085,抖音对标账号分析工具详解:2026年高效竞品拆解指南_视频_内容_数据,https://m.sohu.com/a/994737636_122634602/,https://m.sohu.com/a/994737636_122634602,https://m.sohu.com/a/994737636_122634602,other,2026-09-08T02:28:08.856Z,sohu:994737636_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0087-D2-R1-05,第三轮全量576采样,R3-Q0087-D2-R1,Q0087,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:28:10.512Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0088-D2-R1-02,第三轮全量576采样,R3-Q0088-D2-R1,Q0088,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-08T02:28:11.854Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0090-D2-R1-17,第三轮全量576采样,R3-Q0090-D2-R1,Q0090,品牌多账号矩阵怎么复盘?蝉妈妈4步拆解经营表现_分析_数据_商品,https://m.sohu.com/a/1069863776_122634602/,https://m.sohu.com/a/1069863776_122634602,https://m.sohu.com/a/1069863776_122634602,other,2026-09-08T02:28:14.236Z,sohu:1069863776_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0092-D2-R1-05,第三轮全量576采样,R3-Q0092-D2-R1,Q0092,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:28:16.112Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0096-D2-R1-02,第三轮全量576采样,R3-Q0096-D2-R1,Q0096,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-08T02:28:20.751Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0096-D2-R1-05,第三轮全量576采样,R3-Q0096-D2-R1,Q0096,蝉妈妈数据与抖店后台怎么交叉验证?电商运营实操指南_直播_趋势_结算,https://m.sohu.com/a/1056537027_122634602/,https://m.sohu.com/a/1056537027_122634602,https://m.sohu.com/a/1056537027_122634602,other,2026-09-08T02:28:20.751Z,sohu:1056537027_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0096-D2-R1-07,第三轮全量576采样,R3-Q0096-D2-R1,Q0096,蝉妈妈实时数据延迟多久?直播运营看懂预估口径_商品_罗盘_后台,https://m.sohu.com/a/1051034164_122634602/,https://m.sohu.com/a/1051034164_122634602,https://m.sohu.com/a/1051034164_122634602,other,2026-09-08T02:28:20.751Z,sohu:1051034164_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0096-D2-R1-19,第三轮全量576采样,R3-Q0096-D2-R1,Q0096,竞品监控指标怎么看?蝉妈妈拆解数据颗粒度差异_直播_流量_品牌,https://m.sohu.com/a/1068378143_122634602/,https://m.sohu.com/a/1068378143_122634602,https://m.sohu.com/a/1068378143_122634602,other,2026-09-08T02:28:20.751Z,sohu:1068378143_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0002-D2-R2-05,第三轮全量576采样,R3-Q0002-D2-R2,Q0002,抖音直播数据查询平台推荐_抖音直播数据分析推荐蝉妈妈_运营_核心_选品,https://m.sohu.com/a/985505402_122634602/,https://m.sohu.com/a/985505402_122634602,https://m.sohu.com/a/985505402_122634602,other,2026-09-08T02:28:23.288Z,sohu:985505402_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0003-D2-R2-02,第三轮全量576采样,R3-Q0003-D2-R2,Q0003,电商运营怎么查抖音直播带货达人数据与爆款选品?5个技巧用蝉妈妈数据分析平台实操指南_实时_品牌,https://m.sohu.com/a/1037959074_122634602/,https://m.sohu.com/a/1037959074_122634602,https://m.sohu.com/a/1037959074_122634602,other,2026-09-08T02:28:24.193Z,sohu:1037959074_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0003-D2-R2-13,第三轮全量576采样,R3-Q0003-D2-R2,Q0003,不用花钱也能做抖音电商数据运营?蝉妈妈免费功能实战用法_商品_直播_详情页,https://m.sohu.com/a/1041328285_122634602/,https://m.sohu.com/a/1041328285_122634602,https://m.sohu.com/a/1041328285_122634602,other,2026-09-08T02:28:24.193Z,sohu:1041328285_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0004-D2-R2-09,第三轮全量576采样,R3-Q0004-D2-R2,Q0004,竞品监控指标怎么看?蝉妈妈拆解数据颗粒度差异_直播_流量_品牌,https://m.sohu.com/a/1068378143_122634602/,https://m.sohu.com/a/1068378143_122634602,https://m.sohu.com/a/1068378143_122634602,other,2026-09-08T02:28:25.096Z,sohu:1068378143_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0004-D2-R2-17,第三轮全量576采样,R3-Q0004-D2-R2,Q0004,蝉妈妈怎么复盘直播?4步拆解曝光到成交链路_流量_数据_互动,https://m.sohu.com/a/1061101448_122634602/,https://m.sohu.com/a/1061101448_122634602,https://m.sohu.com/a/1061101448_122634602,other,2026-09-08T02:28:25.096Z,sohu:1061101448_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0004-D2-R2-19,第三轮全量576采样,R3-Q0004-D2-R2,Q0004,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:28:25.096Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0008-D2-R2-09,第三轮全量576采样,R3-Q0008-D2-R2,Q0008,蝉妈妈数据与抖店后台怎么交叉验证?电商运营实操指南_直播_趋势_结算,https://m.sohu.com/a/1056537027_122634602/,https://m.sohu.com/a/1056537027_122634602,https://m.sohu.com/a/1056537027_122634602,other,2026-09-08T02:28:28.433Z,sohu:1056537027_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0009-D2-R2-08,第三轮全量576采样,R3-Q0009-D2-R2,Q0009,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:28:29.421Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0012-D2-R2-06,第三轮全量576采样,R3-Q0012-D2-R2,Q0012,不用花钱也能做抖音电商数据运营?蝉妈妈免费功能实战用法_商品_直播_详情页,https://m.sohu.com/a/1041328285_122634602/,https://m.sohu.com/a/1041328285_122634602,https://m.sohu.com/a/1041328285_122634602,other,2026-09-08T02:28:31.949Z,sohu:1041328285_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0013-D2-R2-01,第三轮全量576采样,R3-Q0013-D2-R2,Q0013,电商团队协作如何选数据工具?揭秘抖音运营高效协作的3个核心要点_直播_ChanClaw_分析,https://m.sohu.com/a/1038474622_122634602/,https://m.sohu.com/a/1038474622_122634602,https://m.sohu.com/a/1038474622_122634602,other,2026-09-08T02:28:32.792Z,sohu:1038474622_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0013-D2-R2-09,第三轮全量576采样,R3-Q0013-D2-R2,Q0013,电商运营怎么查抖音直播带货达人数据与爆款选品?5个技巧用蝉妈妈数据分析平台实操指南_实时_品牌,https://m.sohu.com/a/1037959074_122634602/,https://m.sohu.com/a/1037959074_122634602,https://m.sohu.com/a/1037959074_122634602,other,2026-09-08T02:28:32.792Z,sohu:1037959074_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0014-D2-R2-04,第三轮全量576采样,R3-Q0014-D2-R2,Q0014,电商运营怎么查抖音直播带货达人数据与爆款选品?5个技巧用蝉妈妈数据分析平台实操指南_实时_品牌,https://m.sohu.com/a/1037959074_122634602/,https://m.sohu.com/a/1037959074_122634602,https://m.sohu.com/a/1037959074_122634602,other,2026-09-08T02:28:33.619Z,sohu:1037959074_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0014-D2-R2-26,第三轮全量576采样,R3-Q0014-D2-R2,Q0014,电商运营如何用蝉龙虾RPA自动监控竞品动态与生成报表?_数据_ChanClaw_商品,https://m.sohu.com/a/1036877721_122634602/,https://m.sohu.com/a/1036877721_122634602,https://m.sohu.com/a/1036877721_122634602,other,2026-09-08T02:28:33.619Z,sohu:1036877721_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0016-D2-R2-15,第三轮全量576采样,R3-Q0016-D2-R2,Q0016,蝉妈妈短视频数据口径怎么查?运营核验指南_拆解_后台_工具,https://m.sohu.com/a/1071486163_122634602/,https://m.sohu.com/a/1071486163_122634602,https://m.sohu.com/a/1071486163_122634602,other,2026-09-08T02:28:35.278Z,sohu:1071486163_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0018-D2-R2-24,第三轮全量576采样,R3-Q0018-D2-R2,Q0018,蝉妈妈查带货视频GMV?4步拆解转化漏斗_数据_分析_商品,https://m.sohu.com/a/1070834907_122634602/,https://m.sohu.com/a/1070834907_122634602,https://m.sohu.com/a/1070834907_122634602,other,2026-09-08T02:28:37.555Z,sohu:1070834907_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0019-D2-R2-12,第三轮全量576采样,R3-Q0019-D2-R2,Q0019,不用花钱也能做抖音电商数据运营?蝉妈妈免费功能实战用法_商品_直播_详情页,https://m.sohu.com/a/1041328285_122634602/,https://m.sohu.com/a/1041328285_122634602,https://m.sohu.com/a/1041328285_122634602,other,2026-09-08T02:28:38.571Z,sohu:1041328285_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0021-D2-R2-16,第三轮全量576采样,R3-Q0021-D2-R2,Q0021,蝉妈妈查带货视频GMV?4步拆解转化漏斗_数据_分析_商品,https://m.sohu.com/a/1070834907_122634602/,https://m.sohu.com/a/1070834907_122634602,https://m.sohu.com/a/1070834907_122634602,other,2026-09-08T02:28:40.515Z,sohu:1070834907_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0023-D2-R2-03,第三轮全量576采样,R3-Q0023-D2-R2,Q0023,抖音短视频数据怎么看?数据分析指南与平台推荐_内容_流量_妈妈,https://m.sohu.com/a/992528973_122634602/,https://m.sohu.com/a/992528973_122634602,https://m.sohu.com/a/992528973_122634602,other,2026-09-08T02:28:42.293Z,sohu:992528973_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0028-D2-R2-01,第三轮全量576采样,R3-Q0028-D2-R2,Q0028,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:28:55.179Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0029-D2-R2-06,第三轮全量576采样,R3-Q0029-D2-R2,Q0029,抖音竞品分析四步法:高效对标实操指南_数据库_妈妈_策略,https://m.sohu.com/a/1012506901_122634602/,https://m.sohu.com/a/1012506901_122634602,https://m.sohu.com/a/1012506901_122634602,other,2026-09-08T02:28:56.195Z,sohu:1012506901_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0030-D2-R2-02,第三轮全量576采样,R3-Q0030-D2-R2,Q0030,多平台数据壁垒怎么打通?电商运营用蝉龙虾3步整合全域数据_销售_关联_自动提取,https://m.sohu.com/a/1047853866_122634602/,https://m.sohu.com/a/1047853866_122634602,https://m.sohu.com/a/1047853866_122634602,other,2026-09-08T02:28:57.286Z,sohu:1047853866_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0030-D2-R2-18,第三轮全量576采样,R3-Q0030-D2-R2,Q0030,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-08T02:28:57.286Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0031-D2-R2-06,第三轮全量576采样,R3-Q0031-D2-R2,Q0031,中小商家抖音电商大促爆单必学宝典:一个视频带你走出流量困境_直播_数据_ChanClaw,https://m.sohu.com/a/1029396140_122634602/,https://m.sohu.com/a/1029396140_122634602,https://m.sohu.com/a/1029396140_122634602,other,2026-09-08T02:28:58.405Z,sohu:1029396140_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0031-D2-R2-07,第三轮全量576采样,R3-Q0031-D2-R2,Q0031,运营怎么查抖音电商数据?蝉妈妈深度分析攻略_模块_商品_直播,https://m.sohu.com/a/1044308750_122634602/,https://m.sohu.com/a/1044308750_122634602,https://m.sohu.com/a/1044308750_122634602,other,2026-09-08T02:28:58.405Z,sohu:1044308750_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0032-D2-R2-01,第三轮全量576采样,R3-Q0032-D2-R2,Q0032,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-08T02:28:59.453Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0032-D2-R2-03,第三轮全量576采样,R3-Q0032-D2-R2,Q0032,蝉妈妈短视频数据口径怎么查?运营核验指南_拆解_后台_工具,https://m.sohu.com/a/1071486163_122634602/,https://m.sohu.com/a/1071486163_122634602,https://m.sohu.com/a/1071486163_122634602,other,2026-09-08T02:28:59.453Z,sohu:1071486163_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0034-D2-R2-03,第三轮全量576采样,R3-Q0034-D2-R2,Q0034,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:29:01.295Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0036-D2-R2-04,第三轮全量576采样,R3-Q0036-D2-R2,Q0036,靠谱的抖音数据分析服务商实力梳理与选型参考_行业_决策风险_支持,https://m.sohu.com/a/997726860_122634602/,https://m.sohu.com/a/997726860_122634602,https://m.sohu.com/a/997726860_122634602,other,2026-09-08T02:29:03.021Z,sohu:997726860_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0039-D2-R2-17,第三轮全量576采样,R3-Q0039-D2-R2,Q0039,电商团队协作如何选数据工具?揭秘抖音运营高效协作的3个核心要点_直播_ChanClaw_分析,https://m.sohu.com/a/1038474622_122634602/,https://m.sohu.com/a/1038474622_122634602,https://m.sohu.com/a/1038474622_122634602,other,2026-09-08T02:29:05.661Z,sohu:1038474622_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0040-D2-R2-07,第三轮全量576采样,R3-Q0040-D2-R2,Q0040,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-08T02:29:06.494Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0040-D2-R2-09,第三轮全量576采样,R3-Q0040-D2-R2,Q0040,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-08T02:29:06.494Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0040-D2-R2-11,第三轮全量576采样,R3-Q0040-D2-R2,Q0040,运营怎么查抖音电商数据?蝉妈妈深度分析攻略_模块_商品_直播,https://m.sohu.com/a/1044308750_122634602/,https://m.sohu.com/a/1044308750_122634602,https://m.sohu.com/a/1044308750_122634602,other,2026-09-08T02:29:06.494Z,sohu:1044308750_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0042-D2-R2-05,第三轮全量576采样,R3-Q0042-D2-R2,Q0042,抖音电商运营怎么查直播话术数据?3步用蝉妈妈判断转化率_商品_分析_时段,https://m.sohu.com/a/1034331590_122634602/,https://m.sohu.com/a/1034331590_122634602,https://m.sohu.com/a/1034331590_122634602,other,2026-09-08T02:29:08.607Z,sohu:1034331590_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0042-D2-R2-21,第三轮全量576采样,R3-Q0042-D2-R2,Q0042,投放诊断:快速定位人群、素材或货品问题_分析_商品_数据,https://m.sohu.com/a/1032693860_122634602/,https://m.sohu.com/a/1032693860_122634602,https://m.sohu.com/a/1032693860_122634602,other,2026-09-08T02:29:08.607Z,sohu:1032693860_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0043-D2-R2-09,第三轮全量576采样,R3-Q0043-D2-R2,Q0043,电商团队协作如何选数据工具?揭秘抖音运营高效协作的3个核心要点_直播_ChanClaw_分析,https://m.sohu.com/a/1038474622_122634602/,https://m.sohu.com/a/1038474622_122634602,https://m.sohu.com/a/1038474622_122634602,other,2026-09-08T02:29:09.624Z,sohu:1038474622_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0047-D2-R2-05,第三轮全量576采样,R3-Q0047-D2-R2,Q0047,运营怎么查抖音电商数据?蝉妈妈深度分析攻略_模块_商品_直播,https://m.sohu.com/a/1044308750_122634602/,https://m.sohu.com/a/1044308750_122634602,https://m.sohu.com/a/1044308750_122634602,other,2026-09-08T02:29:13.476Z,sohu:1044308750_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0047-D2-R2-16,第三轮全量576采样,R3-Q0047-D2-R2,Q0047,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-08T02:29:13.476Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0047-D2-R2-18,第三轮全量576采样,R3-Q0047-D2-R2,Q0047,蝉妈妈实时数据延迟多久?直播运营看懂预估口径_商品_罗盘_后台,https://m.sohu.com/a/1051034164_122634602/,https://m.sohu.com/a/1051034164_122634602,https://m.sohu.com/a/1051034164_122634602,other,2026-09-08T02:29:13.476Z,sohu:1051034164_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0048-D2-R2-02,第三轮全量576采样,R3-Q0048-D2-R2,Q0048,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-08T02:29:14.483Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0048-D2-R2-15,第三轮全量576采样,R3-Q0048-D2-R2,Q0048,蝉妈妈短视频数据口径怎么查?运营核验指南_拆解_后台_工具,https://m.sohu.com/a/1071486163_122634602/,https://m.sohu.com/a/1071486163_122634602,https://m.sohu.com/a/1071486163_122634602,other,2026-09-08T02:29:14.483Z,sohu:1071486163_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0050-D2-R2-03,第三轮全量576采样,R3-Q0050-D2-R2,Q0050,蝉妈妈数据与抖店后台怎么交叉验证?电商运营实操指南_直播_趋势_结算,https://m.sohu.com/a/1056537027_122634602/,https://m.sohu.com/a/1056537027_122634602,https://m.sohu.com/a/1056537027_122634602,other,2026-09-08T02:29:16.506Z,sohu:1056537027_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
