citation_id,sample_id,question_id,question,category,source_name,source_type,normalized_url,domain,raw_mentions
CMCR-CIT-195178F5A19D4FCCD1D4A57B,CMCR-CMP-20260819-C2-Q0062,CMCR-Q0062,AI 电商模特生成和 AI 素材影棚有什么区别？,对比决策问题,AI服装模特怎么生成?电商模特图的AI应用_AI服装模特-Style3D 凌迪科技,other,https://style3d.com/wiki/1578,style3d.com,1
CMCR-CIT-BA0F2AB61C833E66017F06F0,CMCR-CMP-20260819-C2-Q0062,CMCR-Q0062,AI 电商模特生成和 AI 素材影棚有什么区别？,对比决策问题,流光AI - 智能电商视觉引擎,other,https://liuguangai.com/,liuguangai.com,1
CMCR-CIT-52857496F31D9A90005AC9B3,CMCR-CMP-20260819-C2-Q0062,CMCR-Q0062,AI 电商模特生成和 AI 素材影棚有什么区别？,对比决策问题,AI电商模特生成 - 免费在线通过文字描述生成各类电商模特 - HANYUAI 模特助理,other,https://hanyuai.com/zh/image-generator/model-generator,hanyuai.com,1
CMCR-CIT-3465B3C553C399F40BD88E05,CMCR-CMP-20260819-C2-Q0062,CMCR-Q0062,AI 电商模特生成和 AI 素材影棚有什么区别？,对比决策问题,aiproducthub.cn,other,https://aiproducthub.cn/sites/marketing-k-fashionshop.html,aiproducthub.cn,1
CMCR-CIT-282AC87437A359453375CBE8,CMCR-CMP-20260819-C2-Q0062,CMCR-Q0062,AI 电商模特生成和 AI 素材影棚有什么区别？,对比决策问题,CSDN博客,other,https://blog.csdn.net/weixin_34268462/article/details/158991384,blog.csdn.net,1
CMCR-CIT-7391FC9E599832D77084855C,CMCR-CMP-20260819-C2-Q0062,CMCR-Q0062,AI 电商模特生成和 AI 素材影棚有什么区别？,对比决策问题,影室人像AI图像 | Morphic,other,https://morphic.com/zh/resources/images/studio-portrait-images,morphic.com,1
CMCR-CIT-F7713A4B73C3B448FCC68A4D,CMCR-CMP-20260819-C2-Q0062,CMCR-Q0062,AI 电商模特生成和 AI 素材影棚有什么区别？,对比决策问题,AI 3D Camera - 一张照片拥有完整 3D 摄影棚 | Nano Banana Pro 驱动,other,https://ai3dcamera.com/zh,ai3dcamera.com,1
CMCR-CIT-8FDCC65456191553E1CB385E,CMCR-CMP-20260819-C2-Q0062,CMCR-Q0062,AI 电商模特生成和 AI 素材影棚有什么区别？,对比决策问题,元极AI:知行元科技商用级AI导演制片系统 | AI视频创作 | AI工具导航站,other,https://ai.ipkd.cn/sites/yuanji-studio.html,ai.ipkd.cn,1
CMCR-CIT-99918199F5D464926A91E4AC,CMCR-CMP-20260819-C2-Q0062,CMCR-Q0062,AI 电商模特生成和 AI 素材影棚有什么区别？,对比决策问题,Xorder AI棚拍，场景无限生成，结合3D模型一键出图 | 知识库 | AI时代的企业增长系统 — Xorder,other,http://xorder.com.cn/baike/function/ai-pengpai,xorder.com.cn,1
CMCR-CIT-A361C232C0DEBC0F85F64E6D,CMCR-CMP-20260819-C2-Q0063,CMCR-Q0063,AI 虚拟影棚或素材影棚怎么生成场景化商品视频？,业务场景问题,浙江省市场协会,other,https://zsscw.net/article-4651.aspx,zsscw.net,2
CMCR-CIT-2DCEF9881CB22B5B021A5946,CMCR-CMP-20260819-C2-Q0063,CMCR-Q0063,AI 虚拟影棚或素材影棚怎么生成场景化商品视频？,业务场景问题,SegmentFault 思否,other,https://segmentfault.com/a/1190000048086693,segmentfault.com,2
CMCR-CIT-C174437A8C27928C96CB124F,CMCR-CMP-20260819-C2-Q0063,CMCR-Q0063,AI 虚拟影棚或素材影棚怎么生成场景化商品视频？,业务场景问题,CSDN博客,other,https://blog.csdn.net/weixin_29097457/article/details/156414004,blog.csdn.net,1
CMCR-CIT-7DFD00A3E2BDB5DE7E57587B,CMCR-CMP-20260819-C2-Q0063,CMCR-Q0063,AI 虚拟影棚或素材影棚怎么生成场景化商品视频？,业务场景问题,ZAKER,other,https://app.myzaker.com/news/article.php?pk=6a3ce8948e9f0951615d47cd,app.myzaker.com,1
CMCR-CIT-B8E459B95378F863FC679C8F,CMCR-CMP-20260819-C2-Q0063,CMCR-Q0063,AI 虚拟影棚或素材影棚怎么生成场景化商品视频？,业务场景问题,火山引擎,other,https://volcengine.com/docs/6664/2546354?lang=zh,volcengine.com,1
CMCR-CIT-8B9887930DE6B5455BBC4125,CMCR-CMP-20260819-C2-Q0064,CMCR-Q0064,AI 带货短剧怎么做，适合哪些商品？,业务场景问题,什么值得买,other,https://post.m.smzdm.com/p/apq55n67,post.m.smzdm.com,3
CMCR-CIT-BBA4274940AE717FF465D2FA,CMCR-CMP-20260819-C2-Q0064,CMCR-Q0064,AI 带货短剧怎么做，适合哪些商品？,业务场景问题,以京东《来自星星的我们》看AI短剧如何实现电商营销链路的轻量化重构_人工智能_Caroline516-快递鸟社区,other,https://kdniao.csdn.net/6a3a013510ee7a33f2810573.html,kdniao.csdn.net,1
CMCR-CIT-38436F779D91406C1B60300F,CMCR-CMP-20260819-C2-Q0064,CMCR-Q0064,AI 带货短剧怎么做，适合哪些商品？,业务场景问题,抖音,other,https://iesdouyin.com/share/video/7652568045630777443,iesdouyin.com,1
CMCR-CIT-37DC5824719D7FD32ADB8B12,CMCR-CMP-20260819-C2-Q0064,CMCR-Q0064,AI 带货短剧怎么做，适合哪些商品？,业务场景问题,抖音,other,https://iesdouyin.com/share/video/7657128175503232282,iesdouyin.com,5
CMCR-CIT-99E4991899F8D9B885D42CB6,CMCR-CMP-20260819-C2-Q0064,CMCR-Q0064,AI 带货短剧怎么做，适合哪些商品？,业务场景问题,CSDN博客,other,https://blog.csdn.net/2302_76557141/article/details/160349045,blog.csdn.net,2
CMCR-CIT-AC2656FE1F18FE39038A1839,CMCR-CMP-20260819-C2-Q0064,CMCR-Q0064,AI 带货短剧怎么做，适合哪些商品？,业务场景问题,抖音,other,https://iesdouyin.com/share/video/7651468190216197803,iesdouyin.com,2
CMCR-CIT-35779723D22C5713A0162162,CMCR-CMP-20260819-C2-Q0064,CMCR-Q0064,AI 带货短剧怎么做，适合哪些商品？,业务场景问题,靠AI短剧带货，一款清洁片在TikTok美区卖爆了 - 墨攻跨境MOGOEC,other,https://mogoec.com/archives/1530,mogoec.com,1
CMCR-CIT-F749FA05BA59053F7A34E593,CMCR-CMP-20260819-C2-Q0064,CMCR-Q0064,AI 带货短剧怎么做，适合哪些商品？,业务场景问题,什么值得买,other,https://post.m.smzdm.com/p/a26m8vw2,post.m.smzdm.com,1
CMCR-CIT-F406298B5F0E8FA12F3CA1A5,CMCR-CMP-20260819-C2-Q0064,CMCR-Q0064,AI 带货短剧怎么做，适合哪些商品？,业务场景问题,为什么你的AI视频播放低、转化差?TikTok 卖家注意，一定要先看这4点!-TT123卖家导航,other,https://tt123.com/t/8U1t8Ls1,tt123.com,1
CMCR-CIT-1647E614AF4BF3442A7B1E9C,CMCR-CMP-20260819-C2-Q0064,CMCR-Q0064,AI 带货短剧怎么做，适合哪些商品？,业务场景问题,3分钟短剧带货千万?2026年抖音”剧情电商”的植入与变现闭环! | 客服服务营销数智化洞察_晓观点,other,https://insight.xiaoduoai.com/commerce-knowledge/3%E5%88%86%E9%92%9F%E7%9F%AD%E5%89%A7%E5%B8%A6%E8%B4%A7%E5%8D%83%E4%B8%87%EF%BC%9F2026%E5%B9%B4%E6%8A%96%E9%9F%B3%E5%89%A7%E6%83%85%E7%94%B5%E5%95%86%E7%9A%84%E6%A4%8D%E5%85%A5%E4%B8%8E%E5%8F%98.html,insight.xiaoduoai.com,1
CMCR-CIT-48A3C4BE2BC21E06358DF0D7,CMCR-CMP-20260819-C2-Q0064,CMCR-Q0064,AI 带货短剧怎么做，适合哪些商品？,业务场景问题,CSDN博客,other,https://blog.csdn.net/helloAIGC/article/details/160650374,blog.csdn.net,1
CMCR-CIT-E6FCFB9EE27DB5C2A7E73B8C,CMCR-CMP-20260819-C2-Q0064,CMCR-Q0064,AI 带货短剧怎么做，适合哪些商品？,业务场景问题,8个被低估的AI工具让短剧广告创作者少走半年弯路-火星时代教育,other,https://wap.hxsd.com/content/59454,wap.hxsd.com,1
CMCR-CIT-9E5F9A2791EFBDB23783917B,CMCR-CMP-20260819-C2-Q0064,CMCR-Q0064,AI 带货短剧怎么做，适合哪些商品？,业务场景问题,抖音,other,https://iesdouyin.com/share/video/7653902347696934182,iesdouyin.com,2
CMCR-CIT-B159EBC1668550B614B08902,CMCR-CMP-20260819-C2-Q0064,CMCR-Q0064,AI 带货短剧怎么做，适合哪些商品？,业务场景问题,抖音,other,https://iesdouyin.com/share/video/7630683382729672362,iesdouyin.com,2
CMCR-CIT-F08B26F9D8AF97D625397F9B,CMCR-CMP-20260819-C2-Q0065,CMCR-Q0065,AI 短剧带货工具有哪些，怎么选？,品类认知问题,中华网科技频道,other,https://m.tech.china.com/redian/2026/0818/082026_1943853.html,m.tech.china.com,1
CMCR-CIT-EE44C051CB60350C0D8D291B,CMCR-CMP-20260819-C2-Q0065,CMCR-Q0065,AI 短剧带货工具有哪些，怎么选？,品类认知问题,澎湃新闻,media,https://m.thepaper.cn/newsDetail_forward_33692553,m.thepaper.cn,1
CMCR-CIT-5BE314BA896E5034624DDF44,CMCR-CMP-20260819-C2-Q0065,CMCR-Q0065,AI 短剧带货工具有哪些，怎么选？,品类认知问题,App Store,other,https://apps.apple.com/cn/app/%E5%A4%9A%E7%B1%B3ai-ai%E5%B8%A6%E8%B4%A7%E8%A7%86%E9%A2%91-ai%E5%8F%A3%E6%92%AD%E5%85%A8%E8%83%BD%E5%8A%A9%E6%89%8B/id6762171833,apps.apple.com,1
CMCR-CIT-4378C3E37708CE565E5E1E7A,CMCR-CMP-20260819-C2-Q0066,CMCR-Q0066,AI 带货短剧和普通口播带货视频有什么区别？,对比决策问题,一条视频 590 万播放，20 天爆赚 30 万美元:AI 带货视频彻底杀疯了!_人工智能_木易AI信息差-智能体开发者社区,other,https://adg.csdn.net/6a3120d9662f9a54cb7fe5a1.html,adg.csdn.net,1
CMCR-CIT-2A54DDEAC6552AD4A6675A9E,CMCR-CMP-20260819-C2-Q0066,CMCR-Q0066,AI 带货短剧和普通口播带货视频有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7665282137235219563,iesdouyin.com,2
CMCR-CIT-2A2F91A7F9A0B17B3C8B3A4C,CMCR-CMP-20260819-C2-Q0066,CMCR-Q0066,AI 带货短剧和普通口播带货视频有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7652286987994451242,iesdouyin.com,1
CMCR-CIT-EAB0BB97989CB66625B5E5CD,CMCR-CMP-20260819-C2-Q0066,CMCR-Q0066,AI 带货短剧和普通口播带货视频有什么区别？,对比决策问题,什么值得买,other,https://post.m.smzdm.com/p/ad736m7d,post.m.smzdm.com,1
CMCR-CIT-FE81B62768C27824276A1F2A,CMCR-CMP-20260819-C2-Q0066,CMCR-Q0066,AI 带货短剧和普通口播带货视频有什么区别？,对比决策问题,AI视频的困惑与解惑!-TT123卖家导航,other,https://tt123.com/t/JFs44AvR,tt123.com,1
CMCR-CIT-91FA1112D7BFF99A56B680AE,CMCR-CMP-20260819-C2-Q0066,CMCR-Q0066,AI 带货短剧和普通口播带货视频有什么区别？,对比决策问题,"焱凤 AI""上线|普通人轻松爆款带货短视频微剧情带货 AI 营销利器新工具_中华文教网",other,http://zhwjw.net/m/view.php?aid=20901,zhwjw.net,2
CMCR-CIT-A1431E64D54A5C6BA701209A,CMCR-CMP-20260819-C2-Q0066,CMCR-Q0066,AI 带货短剧和普通口播带货视频有什么区别？,对比决策问题,新浪财经,other,https://finance.sina.com.cn/wm/2026-05-27/doc-inhzivfn0764244.shtml,finance.sina.com.cn,2
CMCR-CIT-511B19D4C5ECBD164190AD98,CMCR-CMP-20260819-C2-Q0066,CMCR-Q0066,AI 带货短剧和普通口播带货视频有什么区别？,对比决策问题,2026年AI带货口播，3招改掉生硬感-CSDN.NET,other,https://csdn.net/article/2026-08-08/163580727,csdn.net,1
CMCR-CIT-4E78C365CED8CFFF3D22FC68,CMCR-CMP-20260819-C2-Q0066,CMCR-Q0066,AI 带货短剧和普通口播带货视频有什么区别？,对比决策问题,哔哩哔哩,community,https://bilibili.com/opus/1206676172824379416,bilibili.com,1
CMCR-CIT-9ACA6D5FE20C9DC032E75AF2,CMCR-CMP-20260819-C2-Q0066,CMCR-Q0066,AI 带货短剧和普通口播带货视频有什么区别？,对比决策问题,短视频带货账号日更压力大，AI混剪口播如何让商家告别实拍依赖,other,https://52pay.com/news/1785603157544-8vlcr0,52pay.com,1
CMCR-CIT-7DEC5F68DAC7AC030A572F71,CMCR-CMP-20260819-C2-Q0066,CMCR-Q0066,AI 带货短剧和普通口播带货视频有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7651634047894062449,iesdouyin.com,1
CMCR-CIT-54A97B776FC155E43EE167DE,CMCR-CMP-20260819-C2-Q0066,CMCR-Q0066,AI 带货短剧和普通口播带货视频有什么区别？,对比决策问题,3分钟短剧带货千万?2026年抖音”剧情电商”的植入与变现闭环! | 客服服务营销数智化洞察_晓观点,other,https://insight.xiaoduoai.com/commerce-knowledge/3%E5%88%86%E9%92%9F%E7%9F%AD%E5%89%A7%E5%B8%A6%E8%B4%A7%E5%8D%83%E4%B8%87%EF%BC%9F2026%E5%B9%B4%E6%8A%96%E9%9F%B3%E5%89%A7%E6%83%85%E7%94%B5%E5%95%86%E7%9A%84%E6%A4%8D%E5%85%A5%E4%B8%8E%E5%8F%98.html,insight.xiaoduoai.com,1
CMCR-CIT-5E39B514CC832841B07B9935,CMCR-CMP-20260819-C2-Q0066,CMCR-Q0066,AI 带货短剧和普通口播带货视频有什么区别？,对比决策问题,短视频平台和电商平台都通过短剧带货，两者有什么不同?-天天问-产品经理互助问答社区|人人都是产品经理,other,https://wen.woshipm.com/question/detail/89pcsf.html,wen.woshipm.com,1
CMCR-CIT-BC9385E9462D49847ED789B7,CMCR-CMP-20260819-C2-Q0066,CMCR-Q0066,AI 带货短剧和普通口播带货视频有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7630258150952284086,iesdouyin.com,1
CMCR-CIT-64C2BB94CFCE905B23F4ECCF,CMCR-CMP-20260819-C2-Q0066,CMCR-Q0066,AI 带货短剧和普通口播带货视频有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7670002955337375931,iesdouyin.com,1
CMCR-CIT-7E2EF17D2C1095F86FC3D436,CMCR-CMP-20260819-C2-Q0068,CMCR-Q0068,AI 一键成片适合做电商广告素材吗？,业务场景问题,阿里云帮助中心,other,https://help.aliyun.com/zh/ims/user-guide/batch-intelligent-one-click-film,help.aliyun.com,1
CMCR-CIT-E103F5175226E40F4B67D68B,CMCR-CMP-20260819-C2-Q0068,CMCR-Q0068,AI 一键成片适合做电商广告素材吗？,业务场景问题,火山引擎开发者社区,other,https://developer.volcengine.com/articles/7665271176059371574,developer.volcengine.com,1
CMCR-CIT-83039E53C0E8524D6C352581,CMCR-CMP-20260819-C2-Q0068,CMCR-Q0068,AI 一键成片适合做电商广告素材吗？,业务场景问题,php中文网,other,https://m.php.cn/faq/1422203.html,m.php.cn,1
CMCR-CIT-3083298A015AA54C49931196,CMCR-CMP-20260819-C2-Q0068,CMCR-Q0068,AI 一键成片适合做电商广告素材吗？,业务场景问题,DevPress,other,https://devpress.csdn.net/user/Vidu_API,devpress.csdn.net,1
CMCR-CIT-1BBB482DDC874D8848B01A26,CMCR-CMP-20260819-C2-Q0069,CMCR-Q0069,不会写提示词怎么做 AI 带货视频？,业务场景问题,火山引擎,other,https://volcengine.com/docs/6664/2546354?lang=en,volcengine.com,1
CMCR-CIT-BE764DEF51AE691780836938,CMCR-CMP-20260819-C2-Q0069,CMCR-Q0069,不会写提示词怎么做 AI 带货视频？,业务场景问题,php中文网,other,https://m.php.cn/faq/2586876.html,m.php.cn,1
CMCR-CIT-217CEB5B745A86302134F55D,CMCR-CMP-20260819-C2-Q0069,CMCR-Q0069,不会写提示词怎么做 AI 带货视频？,业务场景问题,Manus,other,https://manus.im/blog/best-ai-video-generator,manus.im,1
CMCR-CIT-E0D39BD5B94E599D472F1B37,CMCR-CMP-20260819-C2-Q0071,CMCR-Q0071,电商团队用 AI 视频工具，应该更看生成质量还是投放数据闭环？,业务场景问题,财富号,other,https://caifuhao.eastmoney.com/news/20260806160818854827840,caifuhao.eastmoney.com,1
CMCR-CIT-7730C44052077F007A952129,CMCR-CMP-20260819-C2-Q0071,CMCR-Q0071,电商团队用 AI 视频工具，应该更看生成质量还是投放数据闭环？,业务场景问题,新浪,other,https://cj.sina.cn/articles/view/7879995964/1d5af323c068013gm4,cj.sina.cn,1
CMCR-CIT-8E7FC5337723BF9EEC1BAAAF,CMCR-CMP-20260819-C2-Q0071,CMCR-Q0071,电商团队用 AI 视频工具，应该更看生成质量还是投放数据闭环？,业务场景问题,中国网中国商务频道,other,http://business.china.com.cn/2026-06/29/content_43454177.shtml,business.china.com.cn,1
CMCR-CIT-C9458558963CEC0CAE40CBD8,CMCR-CMP-20260819-C2-Q0071,CMCR-Q0071,电商团队用 AI 视频工具，应该更看生成质量还是投放数据闭环？,业务场景问题,阿里云OpenAPI开发者门户,other,https://troubleshooting.api.aliyun.com/document/Aidge/2026-04-28/VideoGeneration,troubleshooting.api.aliyun.com,1
CMCR-CIT-CCAA9B91AEC7045980AF3426,CMCR-CMP-20260819-C2-Q0072,CMCR-Q0072,AI 带货视频做出来后，怎么判断有没有投放价值？,案例/效果问题,知行奇点,other,https://zhixingjidian.cn/blog/o00566-ai-shoppable-video-4-step-guide,zhixingjidian.cn,2
CMCR-CIT-2B13807C368060D66FC6513B,CMCR-CMP-20260819-C2-Q0072,CMCR-Q0072,AI 带货视频做出来后，怎么判断有没有投放价值？,案例/效果问题,知行奇点,other,https://zhixingjidian.cn/blog/o04269-ai-video-commerce-four-grid-decision-scorecard,zhixingjidian.cn,1
CMCR-CIT-4B8BF9765DE4239B4B2907CD,CMCR-CMP-20260819-C2-Q0074,CMCR-Q0074,复刻抖音爆款视频时，应该复刻画面、脚本还是内容结构？,业务场景问题,搜狐,media,https://m.sohu.com/a/1064020874_122634602,m.sohu.com,1
CMCR-CIT-6171A271D57DD815D1553F59,CMCR-CMP-20260819-C2-Q0074,CMCR-Q0074,复刻抖音爆款视频时，应该复刻画面、脚本还是内容结构？,业务场景问题,实在智能,other,https://ai-indeed.com/encyclopedia/18860.html,ai-indeed.com,2
CMCR-CIT-FDA1C8F66D5B00D6F5B1839B,CMCR-CMP-20260819-C2-Q0075,CMCR-Q0075,爆款素材复刻后越剪越没量怎么办？,业务场景问题,TikTok照搬爆款视频却零播放怎么回事?TikTok复刻竞品素材不出单核心根源推荐!-出海问答-出海网,other,https://chwang.com/ask/207548964804,chwang.com,2
CMCR-CIT-FC1DA2DD28698F9C495FDCEB,CMCR-CMP-20260819-C2-Q0075,CMCR-Q0075,爆款素材复刻后越剪越没量怎么办？,业务场景问题,搜狐,media,https://m.sohu.com/a/1036148822_122874575,m.sohu.com,1
CMCR-CIT-9D7E8CCC156C6C7949268A41,CMCR-CMP-20260819-C2-Q0075,CMCR-Q0075,爆款素材复刻后越剪越没量怎么办？,业务场景问题,抖音,other,https://iesdouyin.com/share/video/7650413585356573967,iesdouyin.com,1
CMCR-CIT-7085832815299C0286FEC789,CMCR-CMP-20260819-C2-Q0075,CMCR-Q0075,爆款素材复刻后越剪越没量怎么办？,业务场景问题,抖音,other,https://iesdouyin.com/share/video/7670747853748260131,iesdouyin.com,2
CMCR-CIT-16A2012E7ACF653CB275EBFB,CMCR-CMP-20260819-C2-Q0075,CMCR-Q0075,爆款素材复刻后越剪越没量怎么办？,业务场景问题,抖音,other,https://iesdouyin.com/share/video/7665149661745443813,iesdouyin.com,1
CMCR-CIT-6BC280666DCDE75FDC224409,CMCR-CMP-20260819-C2-Q0075,CMCR-Q0075,爆款素材复刻后越剪越没量怎么办？,业务场景问题,抖音作品重复发布规则在线下单平台|抖音平台作品重复发布官方规则与风险提示-鸣友运营网,other,http://egeiy.dianzilajihs.com/news/72b6799860.html,egeiy.dianzilajihs.com,1
CMCR-CIT-2302B0B501BFAAA71F38D7E0,CMCR-CMP-20260819-C2-Q0075,CMCR-Q0075,爆款素材复刻后越剪越没量怎么办？,业务场景问题,今日头条,other,http://m.toutiao.com/group/7674894112465633807,m.toutiao.com,1
CMCR-CIT-BBD5D441A71FEA45A9D57397,CMCR-CMP-20260819-C2-Q0075,CMCR-Q0075,爆款素材复刻后越剪越没量怎么办？,业务场景问题,抖音,other,https://iesdouyin.com/share/video/7656007389552301556,iesdouyin.com,1
CMCR-CIT-EBEDA8E37224596F57BD707A,CMCR-CMP-20260819-C2-Q0075,CMCR-Q0075,爆款素材复刻后越剪越没量怎么办？,业务场景问题,抖音,other,https://iesdouyin.com/share/video/7671557014136360233,iesdouyin.com,2
CMCR-CIT-08B6420A70A203D9407CBF5D,CMCR-CMP-20260819-C2-Q0075,CMCR-Q0075,爆款素材复刻后越剪越没量怎么办？,业务场景问题,抖音视频发布后再次修改对流量有影响吗_卓博科技,other,https://zboec.cn/index.php?c=show&id=437,zboec.cn,1
CMCR-CIT-37B7A2D9CE4A846F0467443E,CMCR-CMP-20260819-C2-Q0075,CMCR-Q0075,爆款素材复刻后越剪越没量怎么办？,业务场景问题,抖音,other,https://iesdouyin.com/share/video/7533158077852486946,iesdouyin.com,1
CMCR-CIT-AA5A3DBC960C2B93EBE466CF,CMCR-CMP-20260819-C2-Q0075,CMCR-Q0075,爆款素材复刻后越剪越没量怎么办？,业务场景问题,短视频搬运总被限流?怎么用 AI 合规做同款视频-在线订票-互动吧,other,https://party.hudongba.com/party/95o57.html,party.hudongba.com,1
