citation_id,batch_id,sample_id,question_id,source_title,raw_url,normalized_url,final_url,source_group,captured_at,canonical_url,domain,platform_group,authority_class,source_owner,is_bytedance,is_douyin_video,douyin_video_id,question_type_primary,question_type_raw,content_format,content_structure,content_topic,methodology_attribute,owned_account,owned_registry_id,owned_confidence
CIT-R2-Q0042-D1-R2-14,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0042-D1-R2,Q0042,蝉妈妈和飞瓜数据口径对比，中小商家选哪个更合适?|直播|短视频_手机网易网,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,other,2026-08-03T06:55:59.893Z,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,163.com,新闻/门户/自媒体,媒体或自媒体平台,网易,否,否,,工具推荐问题,场景决策型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0042-D1-R2-15,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0042-D1-R2,Q0042,飞瓜数据-助力电商销量、营销声量双丰收-feigua.cn,https://feigua.cn/?renqun_youhua=734849,https://feigua.cn/?renqun_youhua=734849,https://feigua.cn/?renqun_youhua=734849,feigua_official,2026-08-03T06:55:59.893Z,https://feigua.cn/?renqun_youhua=734849,feigua.cn,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,场景决策型,图文/网页,说明/其他,数据工具/分析,否,,,
CIT-R2-Q0042-D1-R2-16,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0042-D1-R2,Q0042,直播运营分析竞品直播间从哪看 #直播运营 #竞品分析 #蝉妈妈 #蝉魔方 #飞瓜,https://www.douyin.com/video/7643796769839012771,https://www.douyin.com/video/7643796769839012771,https://www.douyin.com/video/7643796769839012771,other,2026-08-03T06:55:59.893Z,https://www.douyin.com/video/7643796769839012771,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7643796769839012771,工具推荐问题,场景决策型,视频,说明/其他,直播运营,否,,,
CIT-R2-Q0042-D1-R2-17,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0042-D1-R2,Q0042,蝉妈妈 - 直播电商数据分析与内容运营工具,https://deepnavi.cn/ai-ecommerce/chan-ma-ma,https://deepnavi.cn/ai-ecommerce/chan-ma-ma,https://deepnavi.cn/ai-ecommerce/chan-ma-ma,other,2026-08-03T06:55:59.893Z,https://deepnavi.cn/ai-ecommerce/chan-ma-ma,deepnavi.cn,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,场景决策型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0042-D1-R2-18,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0042-D1-R2,Q0042,2026多账号抖音直播数据分析平台推荐 蝉妈妈千瓜矩阵通对比_矩阵通,https://matrix.newrank.cn/article/article-detail/9023eafac2a84c71,https://matrix.newrank.cn/article/article-detail/9023eafac2a84c71,https://matrix.newrank.cn/article/article-detail/9023eafac2a84c71,other,2026-08-03T06:55:59.893Z,https://matrix.newrank.cn/article/article-detail/9023eafac2a84c71,newrank.cn,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,场景决策型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0042-D1-R2-19,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0042-D1-R2,Q0042,不是没流量，是你的内容与人群不匹配 当内容与人群匹配，精准流量就不愁了，让你的AI读取这个知识包，解决内容与人群的匹配问题#抖音电商 #上岸讲AI #千川素材 #全域 #投放,https://www.douyin.com/video/7663442502120262912,https://www.douyin.com/video/7663442502120262912,https://www.douyin.com/video/7663442502120262912,other,2026-08-03T06:55:59.893Z,https://www.douyin.com/video/7663442502120262912,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7663442502120262912,工具推荐问题,场景决策型,视频,说明/其他,广告投放,否,,,
CIT-R2-Q0042-D1-R2-20,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0042-D1-R2,Q0042,短视频有流量，但是没有转化，核心就3个字：错位了#短视频干货 #认知 #创始人IP #文斐的IP思维,https://www.douyin.com/video/7609626591458544896,https://www.douyin.com/video/7609626591458544896,https://www.douyin.com/video/7609626591458544896,other,2026-08-03T06:55:59.893Z,https://www.douyin.com/video/7609626591458544896,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7609626591458544896,工具推荐问题,场景决策型,视频,说明/其他,短视频内容,否,,,
CIT-R2-Q0042-D1-R2-21,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0042-D1-R2,Q0042,流量拉起来了，但是转化不高，原因到底出在哪里呢？ #直播运营 #直播带货 #干货分享 #千川 #直播创业,https://www.douyin.com/video/7610796025854381362,https://www.douyin.com/video/7610796025854381362,https://www.douyin.com/video/7610796025854381362,other,2026-08-03T06:55:59.893Z,https://www.douyin.com/video/7610796025854381362,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7610796025854381362,工具推荐问题,场景决策型,视频,说明/其他,直播运营,否,,,
CIT-R2-Q0042-D1-R2-22,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0042-D1-R2,Q0042,数据报表看不懂?营口睿帼3大核心指标优化指南，数据变订单!_商品_转化率_商家,https://m.sohu.com/a/942129886_122518852,https://m.sohu.com/a/942129886_122518852,https://m.sohu.com/a/942129886_122518852,other,2026-08-03T06:55:59.893Z,https://m.sohu.com/a/942129886_122518852,sohu.com,新闻/门户/自媒体,媒体或自媒体平台,搜狐,否,否,,工具推荐问题,场景决策型,图文/网页,教程/操作指南,店铺/商品/商城,是,,,
CIT-R2-Q0042-D1-R2-23,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0042-D1-R2,Q0042,如何分析抖音的流量数据?_卓博科技,https://zboec.cn/index.php?c=show&id=421,https://zboec.cn/index.php?c=show&id=421,https://zboec.cn/index.php?c=show&id=421,other,2026-08-03T06:55:59.893Z,https://zboec.cn/index.php?c=show&id=421,zboec.cn,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,场景决策型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0042-D1-R2-24,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0042-D1-R2,Q0042,产品优势_抖音电商罗盘数据官网,https://compass.jinritemai.com/welcome/product,https://compass.jinritemai.com/welcome/product,https://compass.jinritemai.com/welcome/product,other,2026-08-03T06:55:59.893Z,https://compass.jinritemai.com/welcome/product,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,场景决策型,图文/网页,说明/其他,数据工具/分析,否,,,
CIT-R2-Q0042-D1-R2-25,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0042-D1-R2,Q0042,抖店商品卡数据指标解析助力爆款筛选,https://www.douyin.com/video/7563297196122459434,https://www.douyin.com/video/7563297196122459434,https://www.douyin.com/video/7563297196122459434,other,2026-08-03T06:55:59.893Z,https://www.douyin.com/video/7563297196122459434,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7563297196122459434,工具推荐问题,场景决策型,视频,案例/复盘,店铺/商品/商城,否,,,
CIT-R2-Q0042-D1-R2-26,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0042-D1-R2,Q0042,抖音电商货架场景经营入门宝典,https://school.jinritemai.com/doudian/web/course-series/cHUrTfRse7fr/cHUrTfRse7frlHV3KkY5fJia,https://school.jinritemai.com/doudian/web/course-series/cHUrTfRse7fr/cHUrTfRse7frlHV3KkY5fJia,https://school.jinritemai.com/doudian/web/course-series/cHUrTfRse7fr/cHUrTfRse7frlHV3KkY5fJia,other,2026-08-03T06:55:59.893Z,https://school.jinritemai.com/doudian/web/course-series/cHUrTfRse7fr/cHUrTfRse7frlHV3KkY5fJia,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,场景决策型,图文/网页,教程/操作指南,综合运营/其他,是,,,
CIT-R2-Q0042-D1-R2-27,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0042-D1-R2,Q0042,电商直播复盘别再凭感觉!掌握“五维四率”分析法，精准优化每场直播 ... - 疯狂的美工,https://fkdmg.com/mip/article/12287.html,https://fkdmg.com/mip/article/12287.html,https://fkdmg.com/mip/article/12287.html,other,2026-08-03T06:55:59.893Z,https://fkdmg.com/mip/article/12287.html,fkdmg.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,场景决策型,图文/网页,案例/复盘,直播运营,否,,,
CIT-R2-Q0043-D1-R2-01,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,抖音电商官方数据产品「罗盘·策略」引领生意增长,https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D,https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D,https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D,other,2026-08-03T06:56:38.241Z,https://school.jinritemai.com/doudian/web/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,竞品分析型,图文/网页,案例/复盘,数据工具/分析,否,,,
CIT-R2-Q0043-D1-R2-02,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,抖音小店如何查看其他商家的数据?如何查询店铺每日销量?-MR010,https://mr010.com/online-retailers/tiktok/how-do-tiktok-stores-see-data-from-other-merchants-how-do-i-find-my-stores-daily-sales.html,https://mr010.com/online-retailers/tiktok/how-do-tiktok-stores-see-data-from-other-merchants-how-do-i-find-my-stores-daily-sales.html,https://mr010.com/online-retailers/tiktok/how-do-tiktok-stores-see-data-from-other-merchants-how-do-i-find-my-stores-daily-sales.html,other,2026-08-03T06:56:38.241Z,https://mr010.com/online-retailers/tiktok/how-do-tiktok-stores-see-data-from-other-merchants-how-do-i-find-my-stores-daily-sales.html,mr010.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,竞品分析型,图文/网页,教程/操作指南,店铺/商品/商城,是,,,
CIT-R2-Q0043-D1-R2-03,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,抖店竞品销售数据及渠道查看方法,https://www.douyin.com/video/7562839327971413305,https://www.douyin.com/video/7562839327971413305,https://www.douyin.com/video/7562839327971413305,other,2026-08-03T06:56:38.241Z,https://www.douyin.com/video/7562839327971413305,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7562839327971413305,工具推荐问题,竞品分析型,视频,方法论/策略,店铺/商品/商城,是,,,
CIT-R2-Q0043-D1-R2-04,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,抖店新增同行店铺销售数据及渠道查看功能,https://www.douyin.com/video/7563250498619378953,https://www.douyin.com/video/7563250498619378953,https://www.douyin.com/video/7563250498619378953,other,2026-08-03T06:56:38.241Z,https://www.douyin.com/video/7563250498619378953,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7563250498619378953,工具推荐问题,竞品分析型,视频,说明/其他,店铺/商品/商城,否,,,
CIT-R2-Q0043-D1-R2-05,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,怎么去看别人的直播间流量 - 抖音,https://douyin.com/search/%E6%80%8E%E4%B9%88%E5%8E%BB%E7%9C%8B%E5%88%AB%E4%BA%BA%E7%9A%84%E7%9B%B4%E6%92%AD%E9%97%B4%E6%B5%81%E9%87%8F,https://douyin.com/search/怎么去看别人的直播间流量,https://douyin.com/search/怎么去看别人的直播间流量,other,2026-08-03T06:56:38.241Z,https://douyin.com/search/怎么去看别人的直播间流量,douyin.com,抖音其他页面,平台官方页面,字节跳动/头条系,是,否,,工具推荐问题,竞品分析型,图文/网页,教程/操作指南,直播运营,是,,,
CIT-R2-Q0043-D1-R2-06,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,罗盘双11大促作战攻略,https://school.jinritemai.com/doudian/wap/course-series/cHcPPwSCPcym/cHcPPwSCPcymlHcQ92eWjfgY?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cHcPPwSCPcym/cHcPPwSCPcymlHcQ92eWjfgY?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cHcPPwSCPcym/cHcPPwSCPcymlHcQ92eWjfgY?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,other,2026-08-03T06:56:38.241Z,https://school.jinritemai.com/doudian/wap/course-series/cHcPPwSCPcym/cHcPPwSCPcymlHcQ92eWjfgY?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,竞品分析型,图文/网页,教程/操作指南,综合运营/其他,是,,,
CIT-R2-Q0043-D1-R2-07,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,抖音电商罗盘手机端使用攻略,https://school.jinritemai.com/doudian/wap/course-series/cHSLjJ4EXZ57/cHSLjJ4EXZ57lHSLwWrdnmCx,https://school.jinritemai.com/doudian/wap/course-series/cHSLjJ4EXZ57/cHSLjJ4EXZ57lHSLwWrdnmCx,https://school.jinritemai.com/doudian/wap/course-series/cHSLjJ4EXZ57/cHSLjJ4EXZ57lHSLwWrdnmCx,other,2026-08-03T06:56:38.241Z,https://school.jinritemai.com/doudian/wap/course-series/cHSLjJ4EXZ57/cHSLjJ4EXZ57lHSLwWrdnmCx,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,竞品分析型,图文/网页,教程/操作指南,综合运营/其他,是,,,
CIT-R2-Q0043-D1-R2-08,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,AI智能工具篇:云图& 即创,https://school.jinritemai.com/doudian/wap/article/aJXFPbWWNceA?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/article/aJXFPbWWNceA?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/article/aJXFPbWWNceA?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,other,2026-08-03T06:56:38.241Z,https://school.jinritemai.com/doudian/wap/article/aJXFPbWWNceA?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0043-D1-R2-09,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,抖音怎么看竞品的店铺数据 - 抖音,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E6%80%8E%E4%B9%88%E7%9C%8B%E7%AB%9E%E5%93%81%E7%9A%84%E5%BA%97%E9%93%BA%E6%95%B0%E6%8D%AE,https://douyin.com/search/抖音怎么看竞品的店铺数据,https://douyin.com/search/抖音怎么看竞品的店铺数据,other,2026-08-03T06:56:38.241Z,https://douyin.com/search/抖音怎么看竞品的店铺数据,douyin.com,抖音其他页面,平台官方页面,字节跳动/头条系,是,否,,工具推荐问题,竞品分析型,图文/网页,教程/操作指南,店铺/商品/商城,是,,,
CIT-R2-Q0043-D1-R2-10,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,不用花钱也能做抖音电商数据运营?蝉妈妈免费功能实战用法_商品_直播_详情页,https://m.sohu.com/a/1041328285_122634602,https://m.sohu.com/a/1041328285_122634602,https://m.sohu.com/a/1041328285_122634602,other,2026-08-03T06:56:38.241Z,https://m.sohu.com/a/1041328285_122634602,sohu.com,新闻/门户/自媒体,媒体或自媒体平台,搜狐,否,否,,工具推荐问题,竞品分析型,图文/网页,案例/复盘,直播运营,否,蝉妈妈,sohu-chanmama,high
CIT-R2-Q0043-D1-R2-11,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,钏山甲科技公司 大狼_抖音,https://www.douyin.com/video/7655548380370590931,https://www.douyin.com/video/7655548380370590931,https://www.douyin.com/video/7655548380370590931,other,2026-08-03T06:56:38.241Z,https://www.douyin.com/video/7655548380370590931,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7655548380370590931,工具推荐问题,竞品分析型,视频,说明/其他,综合运营/其他,否,,,
CIT-R2-Q0043-D1-R2-12,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,抖店新增同行跟卖功能助力卖家高效选品,https://www.douyin.com/video/7561315307031203106,https://www.douyin.com/video/7561315307031203106,https://www.douyin.com/video/7561315307031203106,other,2026-08-03T06:56:38.241Z,https://www.douyin.com/video/7561315307031203106,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7561315307031203106,工具推荐问题,竞品分析型,视频,说明/其他,店铺/商品/商城,否,,,
CIT-R2-Q0043-D1-R2-13,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,抖音电商官方数据产品「罗盘·策略」引领生意增长,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,other,2026-08-03T06:56:38.241Z,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHadidnoUX6D?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,竞品分析型,图文/网页,案例/复盘,数据工具/分析,否,,,
CIT-R2-Q0043-D1-R2-14,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,抖音电商学习中心,https://school.jinritemai.com/doudian/wap/article/aHPrhmTktyFT,https://school.jinritemai.com/doudian/wap/article/aHPrhmTktyFT,https://school.jinritemai.com/doudian/wap/article/aHPrhmTktyFT,other,2026-08-03T06:56:38.241Z,https://school.jinritemai.com/doudian/wap/article/aHPrhmTktyFT,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,竞品分析型,图文/网页,说明/其他,综合运营/其他,否,,,
CIT-R2-Q0043-D1-R2-15,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,抖音电商学习中心,https://school.jinritemai.com/doudian/web/article/aHqFkgHJmWcC,https://school.jinritemai.com/doudian/web/article/aHqFkgHJmWcC,https://school.jinritemai.com/doudian/web/article/aHqFkgHJmWcC,other,2026-08-03T06:56:38.241Z,https://school.jinritemai.com/doudian/web/article/aHqFkgHJmWcC,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,竞品分析型,图文/网页,说明/其他,综合运营/其他,否,,,
CIT-R2-Q0043-D1-R2-16,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R2,Q0043,千川直播高精准达人定向玩法拆解 | 九枝兰,https://jiuzhilan.com/qq0804,https://jiuzhilan.com/qq0804,https://jiuzhilan.com/qq0804,other,2026-08-03T06:56:38.241Z,https://jiuzhilan.com/qq0804,jiuzhilan.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,竞品分析型,图文/网页,说明/其他,直播运营,否,,,
